Model;Instance;element;Name;Start Waiting;Start;End;Waiting Time;Process Time;Fixed Cost;Variable Cost;Resources;GetStores;PutStores
Credit Application Clerk;instance1352;END;Customer notified;27070.7604330597;27070.7604330597;27070.7604330597;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance1352;activity;Assess application;27058.06883186898;27058.06883186898;27078.405421502364;0.0;20.3365896333849;5;20.3365896333849;Credit Officer;;
Credit Application Clerk;instance1354;START;Credit application received;27079.82199035372;27079.82199035372;27079.82199035372;0.0;0.0;0;0;;;
Credit Application Clerk;instance1353;activity;Send e-mail to customer;27069.996569047824;27069.996569047824;27080.210261478922;0.0;10.213692431096732;5;5.106846215548366;Clerk;;
Credit Application Clerk;instance1353;END;Customer notified;27080.210261478922;27080.210261478922;27080.210261478922;0.0;0.0;0;0;;;
Credit Application Clerk;instance1354;activity;Check income sources;27079.82199035372;27079.82199035372;27089.487236833473;0.0;9.665246479751694;5;4.832623239875847;Clerk;;
Credit Application Clerk;instance1354;activity;Check credit history;27079.82199035372;27079.82199035372;27091.03835748292;0.0;11.216367129201133;5;5.608183564600567;Clerk;;
Credit Application Clerk;instance1354;intermediate;Credit Application checked;27091.03835748292;27091.03835748292;27091.03835748292;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance1354;START;Credit application received;27091.03835748292;27091.03835748292;27091.03835748292;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance1353;activity;Assess application;27069.996569047824;27069.996569047824;27092.836473024923;0.0;22.83990397710032;5;22.83990397710032;Credit Officer;;
Credit Application Credit Officer;instance1352;activity;Make credit offer;27078.405421502364;27078.405421502364;27093.493017774497;0.0;15.087596272131655;5;15.087596272131655;Credit Officer;;
Credit Application Credit Officer;instance1352;END;Credit application processed;27093.493017774497;27093.493017774497;27093.493017774497;0.0;0.0;0;0;;;
Credit Application Clerk;instance1354;activity;Send e-mail to customer;27091.03835748292;27091.03835748292;27099.56333188977;0.0;8.524974406851253;5;4.262487203425627;Clerk;;
Credit Application Clerk;instance1354;END;Customer notified;27099.56333188977;27099.56333188977;27099.56333188977;0.0;0.0;0;0;;;
Credit Application Clerk;instance1355;START;Credit application received;27102.569069892063;27102.569069892063;27102.569069892063;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance1353;activity;Notify rejection;27092.836473024923;27093.493017774497;27102.704510907348;0.6565447495740955;9.211493132850663;5;9.211493132850663;Credit Officer;;
Credit Application Credit Officer;instance1353;activity;Receive customer feedback;27102.704510907348;27102.704510907348;27102.704510907348;0.0;0;0;0;;;
Credit Application Credit Officer;instance1353;END;Credit application processed;27102.704510907348;27102.704510907348;27102.704510907348;0.0;0.0;0;0;;;
Credit Application Clerk;instance1355;activity;Check credit history;27102.569069892063;27102.569069892063;27110.020079143167;0.0;7.4510092511042565;5;3.7255046255521282;Clerk;;
Credit Application Clerk;instance1355;activity;Check income sources;27102.569069892063;27102.569069892063;27111.99113428028;0.0;9.422064388218793;5;4.711032194109396;Clerk;;
Credit Application Clerk;instance1355;intermediate;Credit Application checked;27111.99113428028;27111.99113428028;27111.99113428028;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance1355;START;Credit application received;27111.99113428028;27111.99113428028;27111.99113428028;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance1354;activity;Assess application;27091.03835748292;27092.836473024923;27113.27671433974;1.7981155420020514;20.44024131481673;5;20.44024131481673;Credit Officer;;
Credit Application Clerk;instance1356;START;Credit application received;27121.008737777644;27121.008737777644;27121.008737777644;0.0;0.0;0;0;;;
Credit Application Clerk;instance1355;activity;Send e-mail to customer;27111.99113428028;27111.99113428028;27124.53743896316;0.0;12.546304682881361;5;6.273152341440681;Clerk;;
Credit Application Clerk;instance1355;END;Customer notified;27124.53743896316;27124.53743896316;27124.53743896316;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance1354;activity;Make credit offer;27113.27671433974;27113.27671433974;27127.755899789667;0.0;14.479185449928;5;14.479185449928;Credit Officer;;
Credit Application Credit Officer;instance1354;END;Credit application processed;27127.755899789667;27127.755899789667;27127.755899789667;0.0;0.0;0;0;;;
Credit Application Clerk;instance1356;activity;Check credit history;27121.008737777644;27121.008737777644;27131.985788222548;0.0;10.977050444904265;5;5.488525222452132;Clerk;;
Credit Application Credit Officer;instance1355;activity;Assess application;27111.99113428028;27111.99113428028;27132.077736877844;0.0;20.086602597562855;5;20.086602597562855;Credit Officer;;
Credit Application Clerk;instance1356;activity;Check income sources;27121.008737777644;27121.008737777644;27132.438943440524;0.0;11.430205662880354;5;5.715102831440177;Clerk;;
Credit Application Clerk;instance1356;intermediate;Credit Application checked;27132.438943440524;27132.438943440524;27132.438943440524;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance1356;START;Credit application received;27132.438943440524;27132.438943440524;27132.438943440524;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance1356;activity;Send e-mail to customer;27132.438943440524;27132.438943440524;27139.064172405586;0.0;6.625228965063721;5;3.3126144825318606;Clerk;;
Credit Application Clerk;instance1356;END;Customer notified;27139.064172405586;27139.064172405586;27139.064172405586;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance1355;activity;Make credit offer;27132.077736877844;27132.077736877844;27140.72995048208;0.0;8.652213604236843;5;8.652213604236843;Credit Officer;;
Credit Application Credit Officer;instance1355;END;Credit application processed;27140.72995048208;27140.72995048208;27140.72995048208;0.0;0.0;0;0;;;
Credit Application Clerk;instance1357;START;Credit application received;27141.569551928293;27141.569551928293;27141.569551928293;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance1356;activity;Assess application;27132.438943440524;27132.438943440524;27152.608651880255;0.0;20.1697084397317;5;20.1697084397317;Credit Officer;;
Credit Application Clerk;instance1357;activity;Check credit history;27141.569551928293;27141.569551928293;27153.231023560056;0.0;11.661471631761843;5;5.830735815880922;Clerk;;
Credit Application Clerk;instance1357;activity;Check income sources;27141.569551928293;27141.569551928293;27154.38535014641;0.0;12.81579821811958;5;6.40789910905979;Clerk;;
Credit Application Clerk;instance1357;intermediate;Credit Application checked;27154.38535014641;27154.38535014641;27154.38535014641;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance1357;START;Credit application received;27154.38535014641;27154.38535014641;27154.38535014641;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance1358;START;Credit application received;27161.131038614392;27161.131038614392;27161.131038614392;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance1356;activity;Notify rejection;27152.608651880255;27152.608651880255;27162.484491623076;0.0;9.875839742820562;5;9.875839742820562;Credit Officer;;
Credit Application Credit Officer;instance1356;activity;Receive customer feedback;27162.484491623076;27162.484491623076;27162.484491623076;0.0;0;0;0;;;
Credit Application Credit Officer;instance1356;END;Credit application processed;27162.484491623076;27162.484491623076;27162.484491623076;0.0;0.0;0;0;;;
Credit Application Clerk;instance1357;activity;Send e-mail to customer;27154.38535014641;27154.38535014641;27163.008349640684;0.0;8.622999494274453;5;4.311499747137226;Clerk;;
Credit Application Clerk;instance1357;END;Customer notified;27163.008349640684;27163.008349640684;27163.008349640684;0.0;0.0;0;0;;;
Credit Application Clerk;instance1358;activity;Check credit history;27161.131038614392;27161.131038614392;27167.59685478949;0.0;6.465816175101018;5;3.232908087550509;Clerk;;
Credit Application Clerk;instance1358;activity;Check income sources;27161.131038614392;27161.131038614392;27172.38143021862;0.0;11.250391604225193;5;5.6251958021125965;Clerk;;
Credit Application Clerk;instance1358;intermediate;Credit Application checked;27172.38143021862;27172.38143021862;27172.38143021862;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance1358;START;Credit application received;27172.38143021862;27172.38143021862;27172.38143021862;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance1357;activity;Assess application;27154.38535014641;27154.38535014641;27174.75819999118;0.0;20.372849844772574;5;20.372849844772574;Credit Officer;;
Credit Application Clerk;instance1359;START;Credit application received;27180.405088173433;27180.405088173433;27180.405088173433;0.0;0.0;0;0;;;
Credit Application Clerk;instance1358;activity;Send e-mail to customer;27172.38143021862;27172.38143021862;27184.999541070138;0.0;12.61811085151809;5;6.309055425759045;Clerk;;
Credit Application Clerk;instance1358;END;Customer notified;27184.999541070138;27184.999541070138;27184.999541070138;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance1357;activity;Make credit offer;27174.75819999118;27174.75819999118;27188.84963949343;0.0;14.091439502249429;5;14.091439502249429;Credit Officer;;
Credit Application Credit Officer;instance1357;END;Credit application processed;27188.84963949343;27188.84963949343;27188.84963949343;0.0;0.0;0;0;;;
Credit Application Clerk;instance1359;activity;Check credit history;27180.405088173433;27180.405088173433;27189.95390549665;0.0;9.548817323217952;5;4.774408661608976;Clerk;;
Credit Application Clerk;instance1359;activity;Check income sources;27180.405088173433;27180.405088173433;27192.41141592934;0.0;12.006327755904966;5;6.003163877952483;Clerk;;
Credit Application Clerk;instance1359;intermediate;Credit Application checked;27192.41141592934;27192.41141592934;27192.41141592934;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance1359;START;Credit application received;27192.41141592934;27192.41141592934;27192.41141592934;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance1358;activity;Assess application;27172.38143021862;27172.38143021862;27192.70639122036;0.0;20.32496100174133;5;20.32496100174133;Credit Officer;;
Credit Application Clerk;instance1360;START;Credit application received;27201.596564212963;27201.596564212963;27201.596564212963;0.0;0.0;0;0;;;
Credit Application Clerk;instance1359;activity;Send e-mail to customer;27192.41141592934;27192.41141592934;27202.88335114214;0.0;10.471935212801716;5;5.235967606400858;Clerk;;
Credit Application Clerk;instance1359;END;Customer notified;27202.88335114214;27202.88335114214;27202.88335114214;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance1358;activity;Make credit offer;27192.70639122036;27192.70639122036;27203.075174134927;0.0;10.368782914568467;5;10.368782914568467;Credit Officer;;
Credit Application Credit Officer;instance1358;END;Credit application processed;27203.075174134927;27203.075174134927;27203.075174134927;0.0;0.0;0;0;;;
Credit Application Clerk;instance1360;activity;Check income sources;27201.596564212963;27201.596564212963;27205.128322639866;0.0;3.5317584269024485;5;1.7658792134512242;Clerk;;
Credit Application Clerk;instance1360;activity;Check credit history;27201.596564212963;27201.596564212963;27215.55342221816;0.0;13.956858005196107;5;6.9784290025980535;Clerk;;
Credit Application Clerk;instance1360;intermediate;Credit Application checked;27215.55342221816;27215.55342221816;27215.55342221816;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance1360;START;Credit application received;27215.55342221816;27215.55342221816;27215.55342221816;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance1359;activity;Assess application;27192.41141592934;27192.41141592934;27217.06166785787;0.0;24.6502519285322;5;24.6502519285322;Credit Officer;;
Credit Application Clerk;instance1361;START;Credit application received;27220.876163170637;27220.876163170637;27220.876163170637;0.0;0.0;0;0;;;
Credit Application Clerk;instance1360;activity;Send e-mail to customer;27215.55342221816;27215.55342221816;27224.797264315024;0.0;9.243842096862874;5;4.621921048431437;Clerk;;
Credit Application Clerk;instance1360;END;Customer notified;27224.797264315024;27224.797264315024;27224.797264315024;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance1359;activity;Notify rejection;27217.06166785787;27217.06166785787;27228.042778073537;0.0;10.981110215668917;5;10.981110215668917;Credit Officer;;
Credit Application Credit Officer;instance1359;activity;Receive customer feedback;27228.042778073537;27228.042778073537;27228.042778073537;0.0;0;0;0;;;
Credit Application Credit Officer;instance1359;END;Credit application processed;27228.042778073537;27228.042778073537;27228.042778073537;0.0;0.0;0;0;;;
Credit Application Clerk;instance1361;activity;Check income sources;27220.876163170637;27220.876163170637;27232.326858042612;0.0;11.450694871974228;5;5.725347435987114;Clerk;;
Credit Application Clerk;instance1361;activity;Check credit history;27220.876163170637;27220.876163170637;27232.581685802037;0.0;11.705522631398978;5;5.852761315699489;Clerk;;
